Facility ID,Facility Name,Address,City,State,ZIP Code,County Name,Phone Number,Compared to National,Denominator,Score,Start Date,End Date,EDAC_30_AMI Denominator,EDAC_30_AMI Score,EDAC_30_HF Denominator,EDAC_30_HF Score,EDAC_30_PN Denominator,EDAC_30_PN Score,OP_32 Denominator,OP_32 Score,OP_35_ADM Denominator,OP_35_ADM Score,OP_35_ED Denominator,OP_35_ED Score,OP_36 Denominator,OP_36 Score,READM_30_AMI Denominator,READM_30_AMI Score,READM_30_CABG Denominator,READM_30_CABG Score,READM_30_COPD Denominator,READM_30_COPD Score,READM_30_HF Denominator,READM_30_HF Score,READM_30_HIP_KNEE Denominator,READM_30_HIP_KNEE Score,READM_30_HOSP_WIDE Denominator,READM_30_HOSP_WIDE Score,READM_30_PN Denominator,READM_30_PN Score
510062,BECKLEY ARH HOSPITAL,306 STANAFORD ROAD,BECKLEY,WV,25801,Raleigh,(304) 255-3000,0,29,-17.2,7/1/17,12/1/19,29,-17.2,184,87.1,190,57.4,345,15.8,29,12.7,29,5.2,106,0.8,29,15.1,0,0,131,19.2,184,26,66,5.4,401,15.9,190,16.8
510070,RALEIGH GENERAL HOSPITAL,1710 HARPER ROAD,BECKLEY,WV,25801,Raleigh,(304) 256-4100,1,338,49.3,7/1/17,12/1/19,338,49.3,373,38.9,610,47.3,925,15.6,0,0,0,0,245,1.1,338,17.4,0,0,382,20.6,373,24.3,0,0,1082,15.7,610,17.9
510072,WETZEL COUNTY HOSPITAL,#3 EAST BENJAMIN DRIVE,NEW MARTINSVILLE,WV,26155,Wetzel,(304) 455-8000,1,0,0,7/1/17,12/1/19,0,0,0,0,50,-25,133,17.4,0,0,0,0,0,0,0,0,0,0,44,19.6,0,0,0,0,54,15.7,50,15.7
510086,WELCH COMMUNITY HOSPITAL,454 MCDOWELL STREET,WELCH,WV,24801,McDowell,(304) 436-8461,0,0,0,7/1/17,12/1/19,0,0,0,0,35,38,0,0,0,0,0,0,0,0,0,0,0,0,48,18.8,0,0,0,0,56,15.3,35,16.4
510091,CHARLESTON SURGICAL HOSPITAL,1306 KANAWHA BOULEVARD EAST,CHARLESTON,WV,25301,Kanawha,(304) 343-4371,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,1063,12.7,0,0,0,0,311,0.7,0,0,0,0,0,0,0,0,171,3.5,47,15.3,0,0
511300,"BROADDUS HOSPITAL ASSOCIATION, INC",1 HEALTHCARE DRIVE MANSFIELD HILL,PHILIPPI,WV,26416,Barbour,(304) 457-1760,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511301,WEBSTER COUNTY MEMORIAL HOSPITAL,324 MILLER MOUNTAIN DRIVE,WEBSTER SPRINGS,WV,26288,Webster,(304) 847-5682,1,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511303,MINNIE HAMILTON HEALTH SYSTEM,186 HOSPITAL DRIVE,GRANTSVILLE,WV,26147,Calhoun,(304) 354-9244,1,0,0,7/1/17,12/1/19,0,0,0,0,49,-29.6,0,0,0,0,0,0,0,0,0,0,0,0,29,19.6,0,0,0,0,27,15.4,49,16.4
511304,SISTERSVILLE GENERAL HOSPITAL,314 SOUTH WELLS STREET,SISTERSVILLE,WV,26175,Tyler,(304) 652-2611,1,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511306,ROANE GENERAL HOSPITAL,200 HOSPITAL DRIVE,SPENCER,WV,25276,Roane,(304) 927-4444,1,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511307,"GRAFTON CITY HOSPITAL, INC",1 HOSPITAL PLAZA,GRAFTON,WV,26354,Taylor,(304) 265-0400,1,0,0,7/1/17,12/1/19,0,0,0,0,58,-21.3,57,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,15.3,58,16.4
511308,"BRAXTON COUNTY MEMORIAL HOSPITAL, INC",100 HOYLMAN DRIVE,GASSAWAY,WV,26624,Braxton,(304) 364-5156,1,0,0,7/1/17,12/1/19,0,0,25,16.1,47,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21.7,0,0,53,16.1,47,16.7
511309,WAR MEMORIAL HOSPITAL INC,1 HEALTHY WAY,BERKELEY SPRINGS,WV,25411,Morgan,(304) 258-1234,1,0,0,7/1/17,12/1/19,0,0,0,0,67,-13.5,35,16.2,0,0,0,0,0,0,0,0,0,0,55,18.6,0,0,0,0,65,15.3,67,15.9
511310,SUMMERS COUNTY ARH HOSPITAL,115 SUMMERS HOSPITAL ROAD,HINTON,WV,25951,Summers,(304) 466-1000,1,0,0,7/1/17,12/1/19,0,0,52,-12.1,29,7.9,58,16.8,0,0,0,0,0,0,0,0,0,0,0,0,52,20.3,0,0,37,15.6,29,16.5
511311,HAMPSHIRE MEMORIAL HOSPITAL,363 SUNRISE BOULEVARD,ROMNEY,WV,26757,Hampshire,(304) 822-4561,0,0,0,7/1/17,12/1/19,0,0,28,-17.8,51,-7.4,0,0,0,0,0,0,0,0,0,0,0,0,36,20.2,28,22,0,0,38,15.5,51,16.7
511312,PRESTON MEMORIAL HOSPITAL,150 MEMORIAL DRIVE,KINGWOOD,WV,26537,Preston,(304) 329-1400,1,0,0,7/1/17,12/1/19,0,0,29,-2.9,69,-2.6,0,0,0,0,0,0,0,0,0,0,0,0,37,20,29,22.4,0,0,68,15.4,69,16.7
511313,BOONE MEMORIAL HOSPITAL,701 MADISON AVENUE,MADISON,WV,25130,Boone,(304) 369-1230,1,0,0,7/1/17,12/1/19,0,0,32,13.1,81,-35.2,0,0,0,0,0,0,0,0,0,0,0,0,50,19.4,32,21.3,0,0,66,15.8,81,15.9
511314,POCAHONTAS MEMORIAL HOSPITAL,150 DUNCAN ROAD,BUCKEYE,WV,24924,Pocahontas,(304) 799-7400,1,0,0,7/1/17,12/1/19,0,0,0,0,29,-20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,16.3
511315,POTOMAC VALLEY HOSPITAL,100 PIN OAK LANE,KEYSER,WV,26726,Mineral,(304) 597-3500,1,0,0,7/1/17,12/1/19,0,0,40,-3.2,72,14.4,139,16.3,0,0,0,0,0,0,0,0,0,0,78,18.6,40,21.7,0,0,136,15.4,72,18.2
511316,GRANT MEMORIAL HOSPITAL,117 HOSPITAL DRIVE,PETERSBURG,WV,26847,Grant,(304) 257-1026,1,0,0,7/1/17,12/1/19,0,0,79,-25,161,39.3,111,15.5,0,0,0,0,0,0,0,0,0,0,141,21.3,79,20.6,39,3.9,156,15.5,161,17.6
511317,PLATEAU MEDICAL CENTER,"430 MAIN STREET, WEST",OAK HILL,WV,25901,Fayette,(304) 469-8600,1,0,0,7/1/17,12/1/19,0,0,35,-32.7,120,-24.6,547,13.9,0,0,0,0,92,0.8,0,0,0,0,61,19.7,35,22.4,138,4.1,106,15.4,120,15.7
511318,"MONTGOMERY GENERAL HOSPITAL, INC",401 SIXTH AVENUE,MONTGOMERY,WV,25136,Fayette,(304) 442-5151,1,0,0,7/1/17,12/1/19,0,0,0,0,50,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,15.5,50,16.8
511319,JEFFERSON MEDICAL CENTER,300 SOUTH PRESTON STREET,RANSON,WV,25438,Jefferson,(304) 728-1600,1,0,0,7/1/17,12/1/19,0,0,72,21,52,-44.7,373,19,0,0,0,0,79,1,0,0,0,0,91,20.4,72,22,34,4.1,150,15.6,52,16.1
511320,JACKSON GENERAL HOSPITAL,122 PINNELL ST,RIPLEY,WV,25271,Jackson,(304) 372-2731,1,0,0,7/1/17,12/1/19,0,0,36,-12.7,80,15.7,0,0,0,0,0,0,0,0,0,0,0,0,56,19.4,36,23.1,0,0,72,15.8,80,16.5
511321,ST JOSEPH'S HOSPITAL,1 AMALIA DRIVE,BUCKHANNON,WV,26201,Upshur,(304) 472-2000,1,0,0,7/1/17,12/1/19,0,0,0,0,61,-28.6,0,0,0,0,0,0,0,0,0,0,0,0,39,19.5,0,0,0,0,85,16.8,61,16.4
511322,SUMMERSVILLE REGIONAL MEDICAL CENTER,400 FAIRVIEW HEIGHTS ROAD,SUMMERSVILLE,WV,26651,Nicholas,(304) 872-2891,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520002,ASCENSION ST MICHAELS HOSPITAL,900 ILLINOIS AVE,STEVENS POINT,WI,54481,Portage,(715) 346-5000,1,0,0,7/1/17,12/1/19,0,0,110,-1,206,-5.3,819,15.8,48,12.7,48,6.5,165,1,0,0,0,0,78,19.7,110,22.6,151,4,266,15.8,206,16.4
520004,MAYO CLINIC HEALTH SYSTEM-FRANCISCAN MEDICAL CENTER INC,700 WEST AVENUE SOUTH,LA CROSSE,WI,54601,La Crosse,(608) 785-0940,0,129,-36.3,7/1/17,12/1/19,129,-36.3,321,-15.9,341,14.8,2136,15.7,263,11.1,263,6.4,684,0.9,129,14.2,0,0,107,19.8,321,18.7,255,4.6,547,13.7,341,17.1
520008,WAUKESHA MEMORIAL HOSPITAL,725 AMERICAN AVE,WAUKESHA,WI,53188,Waukesha,(262) 928-1000,0,176,-13.1,7/1/17,12/1/19,176,-13.1,541,8.9,584,0.9,1348,16.2,245,12.9,245,5.2,553,1,176,15.7,33,14,245,19.2,541,22.6,193,3.5,1303,15.5,584,15.1
520009,ASCENSION NE WISCONSIN - ST ELIZABETH CAMPUS,1506 S ONEIDA ST,APPLETON,WI,54915,Outagamie,(920) 738-2000,0,76,24.1,7/1/17,12/1/19,76,24.1,141,-7.2,114,-7.8,865,16.6,57,10.7,57,5.6,292,0.9,76,16.1,0,0,68,19.3,141,21.5,337,3.7,523,15.2,114,16.4
520011,MARSHFIELD MEDICAL CENTER - RICE LAKE,1700 WEST STOUT STREET,RICE LAKE,WI,54868,Barron,(715) 234-1515,1,0,0,7/1/17,12/1/19,0,0,109,7.8,127,6.6,794,16.4,172,14.6,172,7.1,170,0.9,0,0,0,0,78,19.8,109,23.2,128,3.6,192,16,127,17.2
520013,SACRED HEART HOSPITAL,900 W CLAIREMONT AVE,EAU CLAIRE,WI,54701,Eau Claire,(715) 717-4121,0,207,-11.3,7/1/17,12/1/19,207,-11.3,314,-16.2,285,17.4,296,17.8,40,12.3,40,5.5,246,1.1,207,14.8,52,11.5,162,18.9,314,19.9,219,4.1,654,14.3,285,16.1
520017,ST JOSEPH'S HOSPITAL,2661 COUNTY HWY I,CHIPPEWA FALLS,WI,54729,Chippewa,(715) 717-7200,1,0,0,7/1/17,12/1/19,0,0,79,1.1,101,3.8,359,15.1,0,0,0,0,32,0.9,0,0,0,0,43,18.7,79,22.9,44,3.8,123,15.5,101,16.9
520019,ASCENSION ST MARYS HOSPITAL,2251 NORTH SHORE DR,RHINELANDER,WI,54501,Oneida,(715) 361-2000,1,0,0,7/1/17,12/1/19,0,0,122,-30.1,140,24.3,647,17.2,78,13.7,78,5,155,0.9,0,0,0,0,64,21,122,20.3,118,3.7,223,15.1,140,16.6
520021,UNITED HOSPITAL SYSTEM,6308 EIGHTH AVE,KENOSHA,WI,53143,Kenosha,(262) 656-2011,1,84,47.1,7/1/17,12/1/19,84,47.1,332,19,353,15.1,1720,15.1,91,10.3,91,6.5,211,1.4,84,16,0,0,254,20.3,332,24.1,363,4.5,797,15.5,353,18.2
520027,ASCENSION COLUMBIA ST MARY'S HOSPITAL OZAUKEE,13111 N PORT WASHINGTON RD,MEQUON,WI,53097,Milwaukee,(414) 585-1374,0,109,8,7/1/17,12/1/19,109,8,335,-43.8,221,3.5,1426,17.5,0,0,0,0,325,1.1,109,15.6,26,12.4,91,19.4,335,17.7,0,0,602,13.9,221,15.7
520028,THE MONROE CLINIC,2005 5TH STREET,MONROE,WI,53566,Green,(608) 324-1000,0,39,10.3,7/1/17,12/1/19,39,10.3,202,0.4,168,-5.8,1067,13.9,82,12,82,8.2,315,0.8,39,16.7,0,0,78,19.1,202,21.5,152,4,370,15.5,168,16.2
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,Monroe,(608) 372-3971,0,0,0,7/1/17,12/1/19,0,0,42,40.1,79,-14.2,0,0,0,0,0,0,0,0,0,0,0,0,40,19.5,42,20.9,0,0,83,15.4,79,15.2
520030,ASPIRUS WAUSAU HOSPITAL,333 PINE RIDGE BLVD,WAUSAU,WI,54401,Marathon,(715) 847-2121,0,315,-2.2,7/1/17,12/1/19,315,-2.2,550,-20.4,288,-5.2,302,18.6,187,12.8,187,6,604,1.5,315,16.1,123,11.5,245,21.3,550,21.2,385,4.9,1427,15.2,288,16.4
520033,ASPIRUS RIVERVIEW HOSPITAL & CLINICS INC,410 DEWEY ST,WISCONSIN RAPIDS,WI,54495,Wood,(715) 423-6060,1,0,0,7/1/17,12/1/19,0,0,126,-2.7,173,-6.1,976,16.8,64,13.8,64,5.8,137,1,0,0,0,0,62,18.2,126,22.3,227,4.2,300,14.8,173,15.6
520034,AURORA MEDICAL CTR MANITOWOC COUNTY,5000 MEMORIAL DRIVE,TWO RIVERS,WI,54241,Manitowoc,(920) 794-5000,1,0,0,7/1/17,12/1/19,0,0,90,-16.7,89,0.4,533,16.4,0,0,0,0,138,0.8,0,0,0,0,42,19.6,90,21.6,75,4,183,14.6,89,16.5
520035,AURORA SHEBOYGAN MEMORIAL MEDICAL CTR,2629 N 7TH ST,SHEBOYGAN,WI,53083,Sheboygan,(920) 451-5000,1,0,0,7/1/17,12/1/19,0,0,123,-36.5,153,-36.6,1233,16.2,129,11.7,129,5.9,338,0.8,0,0,0,0,74,20.1,123,19.7,238,4,302,15.3,153,15
520037,MARSHFIELD MEDICAL CENTER,611 ST JOSEPH AVE,MARSHFIELD,WI,54449,Wood,(715) 387-7850,1,203,30.2,7/1/17,12/1/19,203,30.2,370,47.6,226,33.6,760,15.7,254,13.3,254,5.1,813,1.1,203,16.3,85,14.8,128,20.1,370,23.6,194,3.9,1096,16,226,18
520038,AURORA MEDICAL CTR WASHINGTON COUNTY,1032 E SUMNER ST,HARTFORD,WI,53027,Washington,(262) 673-2300,1,0,0,7/1/17,12/1/19,0,0,120,-11.8,76,-4.4,592,16.9,0,0,0,0,170,1,0,0,0,0,60,20.8,120,20.9,102,3.9,159,14.8,76,16.5
52003F,MILWAUKEE VA MEDICAL CENTER,5000 W. NATIONAL AVENUE,MILWAUKEE,WI,53295,Milwaukee,(414) 384-2000,0,118,-22.6,7/1/17,12/1/19,118,-22.6,586,28.2,392,44.2,0,0,0,0,0,0,0,0,118,16.8,0,0,395,22.3,586,25.1,291,5.1,1639,17.6,392,19.6
520041,DIVINE SAVIOR HEALTHCARE,2817 NEW PINERY ROAD,PORTAGE,WI,53901,Columbia,(608) 742-4131,1,0,0,7/1/17,12/1/19,0,0,94,8.4,135,4,449,17,0,0,0,0,81,0.8,0,0,0,0,93,21,94,22.7,66,4.1,171,15.1,135,17.7
520044,ST NICHOLAS HOSPITAL,3100 SUPERIOR AVE,SHEBOYGAN,WI,53081,Sheboygan,(920) 459-8300,1,0,0,7/1/17,12/1/19,0,0,56,-8.5,81,-17.4,537,16.9,0,0,0,0,147,0.9,0,0,0,0,50,19.2,56,21,32,4.4,176,15.1,81,17.1
520045,THEDACARE REGIONAL MED CTR - NEENAH,130 2ND ST,NEENAH,WI,54956,Winnebago,(920) 729-3100,1,0,0,7/1/17,12/1/19,0,0,85,-14.9,106,-21,648,15.3,50,13.6,50,6,217,1,0,0,0,0,55,19.7,85,21.2,73,4.6,428,14.8,106,16.6
520049,BELLIN MEMORIAL HOSPITAL,744 S WEBSTER AVE,GREEN BAY,WI,54305,Brown,(920) 433-3500,0,249,-31.5,7/1/17,12/1/19,249,-31.5,139,-29.9,97,-22.1,1494,15.6,111,10.2,111,6.6,646,0.8,249,13.3,77,10.8,50,20.2,139,19.2,524,3.4,641,14.5,97,16
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,Dane,(608) 256-1901,0,119,-17.8,7/1/17,12/1/19,119,-17.8,459,17.8,263,12.2,0,0,0,0,0,0,0,0,119,15.1,0,0,228,19.8,459,22.9,209,4.5,1217,16.8,263,16.8
520051,ASCENSION COLUMBIA ST MARY'S HOSPITAL MILWAUKEE,2323 N LAKE DR,MILWAUKEE,WI,53211,Milwaukee,(414) 585-1374,0,81,16.6,7/1/17,12/1/19,81,16.6,242,49,206,27.1,1623,15.4,214,11.4,214,5.6,284,1.1,81,16.3,28,12.3,112,20,242,24.8,0,0,644,16.3,206,17
520057,SSM HEALTH ST CLARE HOSPITAL - BARABOO,707 14TH ST,BARABOO,WI,53913,Sauk,(608) 356-1400,1,0,0,7/1/17,12/1/19,0,0,104,-60.7,151,-27.6,533,19.8,36,12,36,6,86,0.9,0,0,0,0,82,20.2,104,19.9,73,4.3,217,15.5,151,15.5
520059,AURORA MEMORIAL HOSPITAL BURLINGTON,252 MCHENRY ST,BURLINGTON,WI,53105,Racine,(262) 767-6545,1,0,0,7/1/17,12/1/19,0,0,137,-3.5,126,12.8,1756,18.1,0,0,0,0,210,1,0,0,0,0,75,19.1,137,20.1,80,4.1,287,14.6,126,16.7
520062,OCONOMOWOC MEMORIAL HOSPITAL,791 E SUMMIT AVE,OCONOMOWOC,WI,53066,Waukesha,(262) 569-9400,0,49,-21.7,7/1/17,12/1/19,49,-21.7,125,0.7,156,-20.5,153,15.7,67,13.1,67,6,105,1.2,49,15.6,0,0,68,20.1,125,22,434,3.4,355,14.9,156,16.6
520063,ST JOSEPHS COMMUNITY HOSPITAL WEST BEND,3200 PLEASANT VALLEY ROAD,WEST BEND,WI,53095,Waukesha,(262) 334-5533,1,0,0,7/1/17,12/1/19,0,0,270,-19.9,160,-23.9,169,19.2,148,11.1,148,5.1,154,1,0,0,0,0,138,19,270,21.2,167,3.9,477,15.5,160,15.4
520066,MERCY HEALTH SYSTEM CORP,1000 MINERAL POINT AVE,JANESVILLE,WI,53548,Rock,(608) 756-6080,0,128,2.7,7/1/17,12/1/19,128,2.7,287,37.3,231,7.3,1318,19,179,11.3,179,5.4,466,1,128,16.3,26,12.7,158,20.7,287,23.8,161,4.9,630,15.4,231,17.4
520070,MAYO CLINIC HEALTH SYSTEM EAU CLAIRE HOSPITAL,1221 WHIPPLE ST,EAU CLAIRE,WI,54703,Eau Claire,(715) 838-3311,0,215,-18.5,7/1/17,12/1/19,215,-18.5,575,-4.8,436,-7.5,2342,16.9,304,11.8,304,7.7,1010,0.7,215,14.1,108,12,196,18.3,575,20.5,447,3.3,1230,14.3,436,15.4
520071,FORT MEMORIAL HOSPITAL,611 SHERMAN AVE E,FORT ATKINSON,WI,53538,Jefferson,(920) 568-5000,1,0,0,7/1/17,12/1/19,0,0,59,-14,124,-6,1119,18.6,0,0,0,0,305,1,0,0,0,0,42,18.5,59,20.4,85,4,157,14.7,124,15.4
520075,ST VINCENT HOSPITAL,835 S VAN BUREN ST,GREEN BAY,WI,54301,Brown,(920) 433-0111,0,111,-7.4,7/1/17,12/1/19,111,-7.4,178,-10,202,-28.6,784,14.8,213,12.9,213,4.9,365,0.9,111,15.3,60,11.6,58,20.2,178,21,107,4.2,772,15.6,202,15.7
520076,MARSHFIELD MEDICAL CENTER - BEAVER DAM (MMC-BD),707 S UNIVERSITY AVE,BEAVER DAM,WI,53916,Dodge,(920) 887-7181,1,0,0,7/1/17,12/1/19,0,0,78,0.2,127,-30.1,593,17.2,0,0,0,0,75,1,0,0,0,0,58,20.7,78,21.7,57,4.6,139,14.8,127,16.4
520078,ASCENSION ST FRANCIS HOSPITAL,3237 S 16TH ST,MILWAUKEE,WI,53215,Milwaukee,(414) 647-5000,0,38,-17.5,7/1/17,12/1/19,38,-17.5,204,-8.2,155,12,351,14.6,104,14.4,104,5.9,105,0.8,38,16,0,0,108,20.7,204,21.4,0,0,287,15.2,155,16.1
520083,SSM HEALTH ST MARY'S HOSPITAL - MADISON,700 SOUTH PARK ST,MADISON,WI,53715,Dane,(608) 251-6100,0,380,-12.8,7/1/17,12/1/19,380,-12.8,503,-30.3,522,0.7,0,0,29,12.1,29,5.7,395,1,380,14.7,184,12.1,186,18.8,503,18.9,620,3.6,1563,13.8,522,16.4
520087,GUNDERSEN LUTHERAN MEDICAL CENTER,1910 SOUTH AVE,LA CROSSE,WI,54601,La Crosse,(608) 782-7300,0,188,2.2,7/1/17,12/1/19,188,2.2,368,-17.6,284,-28.4,2188,17.3,316,9.7,316,8,1026,1,188,15.1,78,10.4,90,19,368,19,287,3.3,1025,14.8,284,15.3
520088,ST. AGNES HOSPITAL HOSPICE,430 E DIVISION ST,FOND DU LAC,WI,54935,Fond du Lac,(920) 929-2300,0,162,4.5,7/1/17,12/1/19,162,4.5,207,-24.4,242,-4.4,1168,16.5,0,0,0,0,392,1,162,17.1,0,0,87,18.9,207,20.4,135,3.9,535,14.9,242,15.3
520089,MERITER HOSPITAL,202 S PARK ST,MADISON,WI,53715,Dane,(608) 417-6000,0,265,3.4,7/1/17,12/1/19,265,3.4,592,4.8,536,17,1980,13.2,41,11.9,41,6,751,0.9,265,15.7,0,0,147,19.2,592,21,285,3.8,1142,15.6,536,16.7
520091,HOWARD YOUNG MEDICAL CENTER,240 MAPLE ST,WOODRUFF,WI,54568,Vilas,(715) 356-8000,1,0,0,7/1/17,12/1/19,0,0,179,-26.6,158,-26.7,60,15.9,0,0,0,0,90,1,0,0,0,0,84,19.3,179,20.8,121,4.1,329,15.3,158,14.9
520095,SAUK PRAIRIE HOSPITAL,260 26TH STREET,PRAIRIE DU SAC,WI,53578,Sauk,(608) 643-3311,1,0,0,7/1/17,12/1/19,0,0,29,-34.1,57,-11.1,458,17.8,0,0,0,0,234,0.9,0,0,0,0,0,0,29,20.8,681,3.1,264,14.9,57,16
520096,ASCENSION ALL SAINTS HOSPITAL,3801 SPRING ST,RACINE,WI,53405,Racine,(262) 687-4011,0,86,1.3,7/1/17,12/1/19,86,1.3,305,13.2,398,18.4,1431,14.4,136,12.7,136,4.3,399,1,86,16.6,26,13.7,203,19.7,305,22.2,152,4.5,856,16,398,18.2
520097,ST MARY'S HOSPITAL MEDICAL CENTER,1726 SHAWANO AVE,GREEN BAY,WI,54303,Brown,(920) 498-4200,0,33,18.2,7/1/17,12/1/19,33,18.2,124,-4.2,123,1.4,898,13.7,0,0,0,0,202,0.9,33,16,0,0,64,22,124,21.4,67,4.5,295,15.6,123,16
520098,UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY,600 HIGHLAND AVENUE,MADISON,WI,53792,Dane,(608) 261-0025,0,416,-8.3,7/1/17,12/1/19,416,-8.3,684,18.4,524,-7.1,7348,14.2,855,10.9,855,5.5,1772,0.8,416,14.9,183,9.9,170,21,684,23.8,637,3.4,2822,15.4,524,16.5
520100,BELOIT HEALTH SYSTEM,1969 W HART RD,BELOIT,WI,53511,Rock,(608) 364-5011,0,99,-19.1,7/1/17,12/1/19,99,-19.1,218,0.4,141,8.2,1355,16.1,110,10.4,110,6.1,287,1,99,15.8,35,11.4,113,18.1,218,20.8,115,4.2,403,15.5,141,17.1
520102,AURORA LAKELAND MEDICAL CENTER,W3985 COUNTY ROAD NN,ELKHORN,WI,53121,Walworth,(262) 741-2000,1,0,0,7/1/17,12/1/19,0,0,166,-55.5,154,-50.1,30,17.1,0,0,0,0,86,1,0,0,0,0,68,20.7,166,20.3,67,3.4,293,14.6,154,15
520103,COMMUNITY MEMORIAL HOSPITAL,W180 N8085 TOWN HALL RD,MENOMONEE FALLS,WI,53051,Waukesha,(262) 251-1000,0,74,7,7/1/17,12/1/19,74,7,438,-5.1,267,45.6,229,16.1,143,9.4,143,4.6,334,1,74,17,35,15.4,183,18.4,438,21.2,489,3.9,903,15,267,18.6
520107,HOLY FAMILY MEMORIAL,2300 WESTERN AVE,MANITOWOC,WI,54221,Manitowoc,(920) 320-2011,0,32,-0.5,7/1/17,12/1/19,32,-0.5,146,25.2,140,7.3,452,16.9,38,15.1,38,5.9,164,0.8,32,15.4,0,0,31,19.9,146,22.3,237,3.7,290,15.8,140,17.4
520109,MILE BLUFF MEDICAL CENTER,1050 DIVISION ST,MAUSTON,WI,53948,Juneau,(608) 847-6161,1,0,0,7/1/17,12/1/19,0,0,49,-58.6,86,-29.2,512,14.7,0,0,0,0,110,1,0,0,0,0,52,19.4,49,20.9,42,4.1,106,15.3,86,15.8
520113,BAY AREA MEDICAL CENTER,3003 UNIVERSITY DR,MARINETTE,WI,54143,Marinette,(715) 735-4200,1,0,0,7/1/17,12/1/19,0,0,217,-6.3,297,-2.5,438,16.1,78,11.8,78,5.1,180,1,0,0,0,0,113,19.1,217,21.5,0,0,323,15.1,297,17.8
520116,WATERTOWN MEMORIAL HOSPITAL,125 HOSPITAL DRIVE,WATERTOWN,WI,53098,Dodge,(920) 261-4210,1,0,0,7/1/17,12/1/19,0,0,127,-28.4,161,-34.4,434,16.9,0,0,0,0,145,1,0,0,0,0,73,20.3,127,19.2,155,3.3,315,15.6,161,16.7
520136,ASCENSION SE WISCONSIN HOSPITAL - ST JOSEPH CAMPUS,5000 W CHAMBERS ST,MILWAUKEE,WI,53210,Milwaukee,(414) 447-2130,0,146,-19.7,7/1/17,12/1/19,146,-19.7,384,-16.7,285,10.2,1307,17.2,93,10,93,8.2,398,1.1,146,14.9,31,12.7,160,19.2,384,19.9,356,4.8,850,14.9,285,16.1
520138,AURORA ST LUKES MEDICAL CENTER,2900 W OKLAHOMA AVE,MILWAUKEE,WI,53215,Milwaukee,(414) 649-6000,1,622,15.4,7/1/17,12/1/19,622,15.4,1347,7.7,770,1.2,1975,19.5,987,10.9,987,4.8,1059,1.1,622,15.3,326,12.4,512,19.3,1347,20.3,484,4,2891,14.5,770,16
520139,WEST ALLIS MEMORIAL HOSPITAL,8901 W LINCOLN AVE,WEST ALLIS,WI,53227,Milwaukee,(414) 328-6000,0,27,-23.1,7/1/17,12/1/19,27,-23.1,280,-2.3,271,15.8,249,19.3,0,0,0,0,261,0.9,27,15,0,0,198,18.7,280,20.4,198,4.6,518,14.6,271,16.8
520160,THEDACARE REGIONAL MEDICAL CENTER - APPLETON INC,1818 N MEADE ST,APPLETON,WI,54911,Outagamie,(920) 731-4101,0,192,-21.9,7/1/17,12/1/19,192,-21.9,230,0.2,206,-20.7,1747,15.4,217,11,217,7,340,0.9,192,14.8,48,12.1,72,19,230,21.2,248,3.3,605,14.7,206,15.4
520177,FROEDTERT MEMORIAL LUTHERAN HOSPITAL,9200 W WISCONSIN AVE,MILWAUKEE,WI,53226,Milwaukee,(414) 805-3000,1,188,29.3,7/1/17,12/1/19,188,29.3,624,30.7,550,-0.7,1040,17.2,818,12,818,5.5,996,1,188,16.1,89,12.6,243,19.9,624,22,0,0,2243,15.9,550,17.8
520189,AURORA MEDICAL CENTER KENOSHA,10400 75TH ST,KENOSHA,WI,53142,Kenosha,(262) 948-5600,0,46,-9.6,7/1/17,12/1/19,46,-9.6,213,-13.5,217,-18.3,1417,17.7,0,0,0,0,515,0.9,46,16,0,0,139,18.8,213,19.9,189,4,552,15.6,217,14.9
520193,AURORA BAYCARE MEDICAL CTR,2845 GREENBRIER RD,GREEN BAY,WI,54311,Brown,(920) 288-8000,0,122,-8.2,7/1/17,12/1/19,122,-8.2,158,-31.4,137,-13.4,1489,23.7,137,12.2,137,5.3,685,1.1,122,15.3,57,12.3,87,19,158,19.7,154,4.3,789,13.9,137,15.8
